seconds,roof,tank,inlet,solar,backup
43009,27,52,19,0,0
43019,27,52,19,0,0
43029,27,52,19,0,0
43039,27,52,19,0,0
43049,27,52,19,0,0
43059,27,52,19,0,0
43069,27,52,19,0,0
43079,27,52,19,0,0
43089,27,52,19,0,0
43099,27,52,19,0,0
43109,27,52,19,0,0
43119,27,52,19,0,0
43129,27,52,19,0,0
43139,27,52,19,0,0
43149,27,52,19,0,0
43159,27,52,19,0,0
43169,27,52,19,0,0
43179,27,52,19,0,0
43189,27,52,19,0,0
43199,27,52,19,0,0
43209,27,52,19,0,0
43219,27,52,19,0,0
43229,27,52,19,0,0
43239,27,52,19,0,0
43249,27,52,19,0,0
43259,27,52,19,0,0
43269,27,52,19,0,0
43279,27,52,19,0,0
43289,27,52,19,0,0
43299,27,52,19,0,0
43309,27,52,19,0,0
43319,27,52,19,0,0
43329,27,52,19,0,0
43339,27,52,19,0,0
43349,27,52,19,0,0
43359,27,52,19,0,0
43369,27,52,19,0,0
43379,27,52,19,0,0
43389,27,52,19,0,0
43399,27,52,19,0,0
43409,27,52,19,0,0
43419,27,52,19,0,0
43429,27,52,19,0,0
43439,27,52,19,0,0
43449,27,52,19,0,0
43459,27,52,19,0,0
43469,27,52,19,0,0
43479,27,52,19,0,0
43489,27,52,19,0,0
43499,27,52,19,0,0
43509,27,52,19,0,0
43519,27,52,19,0,0
43529,27,52,19,0,0
43539,27,52,19,0,0
43549,27,52,19,0,0
43559,27,52,19,0,0
43569,27,52,19,0,0
43579,27,52,19,0,0
43589,27,52,19,0,0
43599,27,52,19,0,0
43609,27,52,19,0,0
43619,27,52,19,0,0
43629,27,52,19,0,0
43639,27,52,19,0,0
43649,27,52,19,0,0
43659,27,52,19,0,0
43669,27,52,19,0,0
43679,27,52,19,0,0
43689,27,52,19,0,0
43699,27,52,19,0,0
43709,27,52,19,0,0
43719,27,52,19,0,0
43729,27,52,19,0,0
43739,27,52,19,0,0
43749,27,52,19,0,0
43759,27,52,19,0,0
43769,27,52,19,0,0
43779,27,52,19,0,0
43789,27,52,19,0,0
43799,27,52,19,0,0
43809,27,52,19,0,0
43819,27,52,19,0,0
43829,27,52,19,0,0
43839,27,52,19,0,0
43849,27,52,19,0,0
43859,27,52,19,0,0
43869,27,52,19,0,0
43879,27,52,19,0,0
43889,27,52,19,0,0
43899,27,52,19,0,0
43909,27,52,19,0,0
43919,27,52,19,0,0
43929,27,52,19,0,0
43939,27,52,19,0,0
43949,27,52,19,0,0
43959,27,52,19,0,0
43969,27,52,19,0,0
43979,27,52,19,0,0
43989,27,52,19,0,0
43999,27,52,19,0,0
44009,27,52,19,0,0
44019,27,52,19,0,0
44029,27,52,19,0,0
44039,27,52,19,0,0
44049,27,52,19,0,0
44059,27,52,19,0,0
44069,27,52,19,0,0
44079,27,52,19,0,0
44089,27,52,19,0,0
44099,27,52,19,0,0
44109,27,52,19,0,0
44119,27,52,19,0,0
44129,27,52,19,0,0
44139,27,52,19,0,0
44149,27,52,19,0,0
44159,27,52,19,0,0
44169,27,52,19,0,0
44179,27,52,19,0,0
44189,27,52,19,0,0
44199,27,52,19,0,0
44209,27,52,19,0,0
44219,27,52,19,0,0
44229,27,52,19,0,0
44239,27,52,19,0,0
44249,27,52,19,0,0
44259,27,52,19,0,0
44269,27,52,19,0,0
44279,27,52,19,0,0
44289,27,52,19,0,0
44299,27,52,19,0,0
44309,27,52,19,0,0
44319,27,52,19,0,0
44329,27,52,19,0,0
44339,27,52,19,0,0
44349,27,52,19,0,0
44359,27,52,19,0,0
44369,27,52,19,0,0
44379,27,52,19,0,0
44389,27,52,19,0,0
44399,27,52,19,0,0
44409,27,52,19,0,0
44419,27,52,19,0,0
44429,27,52,19,0,0
44439,27,52,19,0,0
44449,27,52,19,0,0
44459,27,52,19,0,0
44469,27,52,19,0,0
44479,27,52,19,0,0
44489,27,52,19,0,0
44499,27,52,19,0,0
44509,27,52,19,0,0
44519,27,52,19,0,0
44529,27,52,19,0,0
44539,27,52,19,0,0
44549,27,52,19,0,0
44559,27,52,19,0,0
44569,27,52,19,0,0
44579,27,52,19,0,0
44589,27,52,19,0,0
44599,27,52,19,0,0
44609,27,52,19,0,0
44619,27,52,19,0,0
44629,27,52,19,0,0
44639,27,52,19,0,0
44649,27,52,19,0,0
44659,27,52,19,0,0
44669,27,52,19,0,0
44679,27,52,19,0,0
44689,27,52,19,0,0
44699,27,52,19,0,0
44709,27,52,19,0,0
44719,27,52,19,0,0
44729,27,52,19,0,0
44739,27,52,19,0,0
44749,27,52,19,0,0
44759,27,52,19,0,0
44769,27,52,19,0,0
44779,27,52,19,0,0
44789,27,52,19,0,0
44799,27,52,19,0,0
44809,27,52,19,0,0
44819,27,52,19,0,0
44829,27,52,19,0,0
44839,27,52,19,0,0
44849,27,52,19,0,0
44859,27,52,19,0,0
44869,27,52,19,0,0
44879,27,52,19,0,0
44889,27,52,19,0,0
44899,27,52,19,0,0
44909,27,52,19,0,0
44919,27,52,19,0,0
44929,27,52,19,0,0
44939,27,52,19,0,0
44949,27,52,19,0,0
44959,27,52,19,0,0
44969,27,52,19,0,0
44979,27,52,19,0,0
44989,27,52,19,0,0
44999,27,52,19,0,0
45009,27,52,19,0,0
45019,27,52,19,0,0
45029,27,52,19,0,0
45039,27,52,19,0,0
45049,27,52,19,0,0
45059,27,52,19,0,0
45069,27,52,19,0,0
45079,27,52,19,0,0
45089,27,52,19,0,0
45099,27,52,19,0,0
45109,27,52,19,0,0
45119,27,52,20,0,0
45129,27,52,19,0,0
45139,27,52,20,0,0
45149,27,52,20,0,0
45159,27,52,20,0,0
45169,27,52,20,0,0
45179,27,52,20,0,0
45189,27,52,20,0,0
45199,27,52,20,0,0
45209,27,52,20,0,0
45219,27,52,20,0,0
45229,27,52,20,0,0
45239,27,52,20,0,0
45249,27,52,20,0,0
45259,27,52,20,0,0
45269,27,52,20,0,0
45279,27,52,20,0,0
45289,27,52,20,0,0
45299,27,52,20,0,0
45309,27,52,20,0,0
45319,27,52,20,0,0
45329,27,52,20,0,0
45339,27,52,20,0,0
45349,27,52,20,0,0
45359,27,52,20,0,0
45369,27,52,20,0,0
45379,27,52,20,0,0
45389,27,52,20,0,0
45399,27,52,20,0,0
45409,27,52,20,0,0
45419,27,52,20,0,0
45429,27,52,20,0,0
45439,27,52,20,0,0
45449,27,52,20,0,0
45459,27,52,20,0,0
45469,27,52,20,0,0
45479,27,52,20,0,0
45489,27,52,20,0,0
45499,27,52,20,0,0
45509,27,52,20,0,0
45519,27,52,20,0,0
45529,27,52,20,0,0
45539,27,52,20,0,0
45549,27,52,20,0,0
45559,27,52,20,0,0
45569,27,52,20,0,0
45579,27,52,20,0,0
45589,27,52,20,0,0
45599,27,52,20,0,0
45609,27,52,20,0,0
45619,27,52,20,0,0
45629,27,52,20,0,0
45639,27,52,20,0,0
45649,27,52,20,0,0
45659,27,52,20,0,0
45669,27,52,20,0,0
45679,27,52,20,0,0
45689,27,52,20,0,0
45699,27,52,20,0,0
45709,27,52,20,0,0
45719,27,52,20,0,0
45729,27,52,20,0,0
45739,27,52,20,0,0
45749,27,52,20,0,0
45759,27,52,20,0,0
45769,27,52,20,0,0
45779,27,52,20,0,0
45789,27,52,20,0,0
45799,27,52,20,0,0
45809,27,52,20,0,0
45819,27,52,20,0,0
45829,27,52,20,0,0
45839,27,52,20,0,0
45849,27,52,20,0,0
45859,27,52,20,0,0
45869,27,52,20,0,0
45879,26,52,20,0,0
45889,27,52,20,0,0
45899,26,52,20,0,0
45909,26,52,20,0,0
45919,27,52,20,0,0
45929,26,52,20,0,0
45939,26,52,20,0,0
45949,26,52,20,0,0
45959,26,52,20,0,0
45969,26,52,20,0,0
45979,26,52,20,0,0
45989,26,52,20,0,0
45999,26,52,20,0,0
46009,26,52,20,0,0
46019,26,52,20,0,0
46029,26,52,20,0,0
46039,26,52,20,0,0
46049,26,52,20,0,0
46059,26,52,20,0,0
46069,26,52,20,0,0
46079,26,52,20,0,0
46089,26,52,20,0,0
46099,26,52,20,0,0
46109,26,52,20,0,0
46119,26,52,20,0,0
46129,26,52,20,0,0
46139,26,52,20,0,0
46149,26,52,20,0,0
46159,26,52,20,0,0
46169,26,52,20,0,0
46179,26,52,20,0,0
46189,26,52,20,0,0
46199,26,52,20,0,0
46209,26,52,20,0,0
46219,26,52,20,0,0
46229,26,52,20,0,0
46239,26,52,20,0,0
46249,26,52,20,0,0
46259,26,52,20,0,0
46269,26,52,20,0,0
46279,26,52,20,0,0
46289,26,52,20,0,0
46299,26,52,20,0,0
46309,26,52,20,0,0
46319,26,52,20,0,0
46329,26,52,20,0,0
46339,26,52,20,0,0
46349,26,52,20,0,0
46359,26,52,20,0,0
46369,26,52,20,0,0
46379,26,52,20,0,0
46389,26,52,20,0,0
46399,26,52,20,0,0
46409,26,52,20,0,0
46419,26,52,20,0,0
46429,26,52,20,0,0
46439,26,52,20,0,0
46449,26,52,20,0,0
46459,26,52,20,0,0
46469,26,52,20,0,0
46479,26,52,20,0,0
46489,26,52,20,0,0
46499,26,52,20,0,0
46509,26,52,20,0,0
46519,26,52,20,0,0
46529,26,52,20,0,0
46539,26,52,20,0,0
46549,26,52,20,0,0
46559,26,52,20,0,0
46569,26,52,20,0,0
46579,26,52,20,0,0
46589,26,52,20,0,0
46599,26,52,20,0,0
46609,26,52,20,0,0
46619,26,52,20,0,0
46629,26,52,20,0,0
46639,26,52,20,0,0
46649,26,52,20,0,0
46659,26,52,20,0,0
46669,26,52,20,0,0
46679,26,52,20,0,0
46689,26,52,20,0,0
46699,26,52,20,0,0
46709,26,52,20,0,0
46719,26,52,20,0,0
46729,26,52,20,0,0
46739,26,52,20,0,0
46749,26,52,20,0,0
46759,26,52,20,0,0
46769,26,52,20,0,0
46779,26,52,20,0,0
46789,26,52,20,0,0
46799,26,52,20,0,0
46809,26,52,20,0,0
46819,26,52,20,0,0
46829,26,52,20,0,0
46839,26,52,20,0,0
46849,26,52,20,0,0
46859,26,52,20,0,0
46869,26,52,20,0,0
46879,26,52,20,0,0
46889,26,52,20,0,0
46899,26,52,20,0,0
46909,26,52,20,0,0
46919,26,52,20,0,0
46929,26,52,20,0,0
46939,26,52,20,0,0
46949,26,52,20,0,0
46959,26,52,20,0,0
46969,26,52,20,0,0
46979,26,52,20,0,0
46989,26,52,20,0,0
46999,26,52,20,0,0
47009,26,52,20,0,0
47019,26,52,20,0,0
47029,26,52,20,0,0
47039,26,52,20,0,0
47049,26,52,20,0,0
47059,26,52,20,0,0
47069,26,52,20,0,0
47079,26,52,20,0,0
47089,26,52,20,0,0
47099,26,52,20,0,0
47109,26,52,20,0,0
47119,26,52,20,0,0
47129,26,52,20,0,0
47139,26,52,20,0,0
47149,26,52,20,0,0
47159,26,52,20,0,0
47169,26,52,20,0,0
47179,26,52,20,0,0
47189,26,52,20,0,0
47199,26,52,20,0,0
47209,26,52,20,0,0
47219,26,52,20,0,0
47229,26,52,20,0,0
47239,26,52,20,0,0
47249,26,52,20,0,0
47259,26,52,20,0,0
47269,26,52,20,0,0
47279,26,52,20,0,0
47289,26,52,20,0,0
47299,26,52,20,0,0
47309,26,52,20,0,0
47319,26,52,20,0,0
47329,26,52,20,0,0
47339,26,52,20,0,0
47349,26,52,20,0,0
47359,26,52,20,0,0
47369,26,52,20,0,0
47379,26,52,20,0,0
47389,26,52,20,0,0
47399,26,52,20,0,0
47409,26,52,20,0,0
47419,26,52,20,0,0
47429,26,52,20,0,0
47439,26,52,20,0,0
47449,26,52,20,0,0
47459,26,52,20,0,0
47469,26,52,20,0,0
47479,26,52,20,0,0
47489,26,52,20,0,0
47499,26,52,20,0,0
47509,26,52,20,0,0
47519,26,52,20,0,0
47529,26,52,20,0,0
47539,26,52,20,0,0
47549,26,52,20,0,0
47559,26,52,20,0,0
47569,26,52,20,0,0
47579,26,52,20,0,0
47589,26,52,20,0,0
47599,26,52,20,0,0
47609,26,52,20,0,0
47619,26,52,20,0,0
47629,26,52,20,0,0
47639,26,52,20,0,0
47649,26,52,20,0,0
47659,26,52,20,0,0
47669,26,52,20,0,0
47679,26,52,20,0,0
47689,27,52,20,0,0
47699,27,52,20,0,0
47709,26,52,20,0,0
47719,27,52,20,0,0
47729,27,52,20,0,0
47739,27,52,20,0,0
47749,27,52,20,0,0
47759,27,52,20,0,0
47769,27,52,20,0,0
47779,27,52,20,0,0
47789,27,52,20,0,0
47799,27,52,20,0,0
47809,27,52,20,0,0
47819,27,52,20,0,0
47829,27,52,20,0,0
47839,27,52,20,0,0
47849,27,52,20,0,0
47859,27,52,20,0,0
47869,27,52,20,0,0
47879,27,52,20,0,0
47889,27,52,20,0,0
47899,27,52,20,0,0
47909,27,52,20,0,0
47919,27,52,20,0,0
47929,27,52,20,0,0
47939,27,52,20,0,0
47949,27,52,20,0,0
47959,27,52,20,0,0
47969,27,52,20,0,0
47979,27,52,20,0,0
47989,27,52,20,0,0
47999,27,52,20,0,0
48009,27,52,20,0,0
48019,27,52,20,0,0
48029,27,52,20,0,0
48039,27,52,20,0,0
48049,27,52,20,0,0
48059,27,52,20,0,0
48069,27,52,20,0,0
48079,27,52,20,0,0
48089,27,52,20,0,0
48099,27,52,20,0,0
48109,27,52,20,0,0
48119,27,52,20,0,0
48129,27,52,20,0,0
48139,27,52,20,0,0
48149,27,52,20,0,0
48159,27,52,20,0,0
48169,27,52,20,0,0
48179,27,52,20,0,0
48189,27,52,20,0,0
48199,27,52,20,0,0
48209,27,52,20,0,0
48219,27,52,20,0,0
48229,27,52,20,0,0
48239,27,52,20,0,0
48249,27,52,20,0,0
48259,27,52,20,0,0
48269,27,52,20,0,0
48279,27,52,20,0,0
48289,27,52,20,0,0
48299,27,52,20,0,0
48309,27,52,20,0,0
48319,27,52,20,0,0
48329,27,52,20,0,0
48339,27,52,20,0,0
48349,27,52,20,0,0
48359,27,52,20,0,0
48369,27,52,20,0,0
48379,27,52,20,0,0
48389,27,52,20,0,0
48399,27,52,20,0,0
48409,27,52,20,0,0
48419,27,52,20,0,0
48429,27,52,20,0,0
48439,27,52,20,0,0
48449,27,52,20,0,0
48459,27,52,20,0,0
48469,27,52,20,0,0
48479,27,52,20,0,0
48489,27,52,20,0,0
48499,27,52,20,0,0
48509,27,52,20,0,0
48519,27,52,20,0,0
48529,27,52,20,0,0
48539,27,52,20,0,0
48549,27,52,20,0,0
48559,27,52,20,0,3
48569,27,52,20,0,3
48579,27,52,20,0,3
48589,27,52,20,0,3
48599,27,52,20,0,3
48609,27,52,20,0,3
48619,27,52,20,0,3
48629,27,52,20,0,3
48639,27,52,20,0,3
48649,27,52,20,0,3
48659,27,52,20,0,3
48669,27,52,20,0,3
48679,27,52,20,0,3
48689,27,52,20,0,3
48699,27,52,20,0,3
48709,27,52,20,0,3
48719,27,52,20,0,3
48729,27,52,20,0,3
48739,27,52,20,0,3
48749,27,52,20,0,3
48759,27,52,20,0,3
48769,27,52,20,0,3
48779,27,52,20,0,3
48789,27,52,20,0,3
48799,27,52,20,0,3
48809,27,52,20,0,3
48819,27,52,20,0,3
48829,27,52,20,0,3
48839,27,52,20,0,3
48849,27,52,20,0,3
48859,27,52,20,0,3
48869,27,52,20,0,3
48879,27,52,20,0,3
48889,27,52,20,0,3
48899,27,52,20,0,3
48909,27,52,20,0,3
48919,27,52,20,0,3
48929,27,52,20,0,3
48939,27,52,20,0,3
48949,27,52,20,0,3
48959,27,52,20,0,3
48969,27,52,20,0,3
48979,27,52,20,0,3
48989,27,52,20,0,3
48999,27,52,20,0,3
49009,27,52,20,0,3
49019,27,52,20,0,3
49029,27,52,20,0,3
49039,27,52,20,0,3
49049,27,52,20,0,3
49059,27,52,20,0,3
49069,27,52,20,0,3
49079,27,52,20,0,3
49089,27,52,20,0,3
49099,27,52,20,0,3
49109,27,52,20,0,3
49119,27,52,20,0,3
49129,27,52,20,0,3
49139,27,52,20,0,3
49149,27,52,20,0,3
49159,27,52,20,0,3
49169,27,52,20,0,3
49179,27,52,20,0,3
49189,27,52,20,0,3
49199,27,52,20,0,3
49209,27,52,20,0,3
49219,27,52,20,0,3
49229,27,52,20,0,3
49239,27,52,20,0,3
49249,27,52,20,0,3
49259,27,52,20,0,3
49269,27,52,20,0,3
49279,27,52,20,0,3
49289,27,52,20,0,3
49299,27,52,20,0,3
49309,27,52,20,0,3
49319,27,52,20,0,3
49329,27,52,20,0,3
49339,27,52,20,0,3
49349,27,52,20,0,3
49359,27,52,20,0,3
49369,27,52,20,0,3
49379,27,52,20,0,3
49389,27,52,20,0,3
49399,27,52,20,0,3
49409,27,52,20,0,3
49419,27,52,20,0,3
49429,27,52,20,0,3
49439,27,52,20,0,3
49449,27,52,20,0,3
49459,27,52,20,0,3
49469,27,52,20,0,3
49479,27,52,20,0,3
49489,27,52,20,0,3
49499,27,52,20,0,3
49509,27,52,20,0,3
49519,27,52,20,0,3
49529,27,52,20,0,3
49539,27,52,20,0,3
49549,27,52,20,0,3
49559,27,52,20,0,3
49569,27,52,20,0,3
49579,27,52,20,0,3
49589,27,52,20,0,3
49599,27,52,20,0,3
49609,27,52,20,0,3
49619,27,52,20,0,3
49629,27,52,20,0,3
49639,27,52,20,0,3
49649,27,52,20,0,3
49659,27,52,20,0,3
49669,27,52,20,0,3
49679,27,52,20,0,3
49689,27,52,20,0,3
49699,27,52,20,0,3
49709,27,52,20,0,3
49719,27,52,20,0,3
49729,27,52,20,0,3
49739,27,52,20,0,3
49749,27,52,20,0,3
49759,27,52,20,0,3
49769,26,52,20,0,3
49779,26,52,20,0,3
49789,26,52,20,0,3
49799,26,52,20,0,3
49809,26,52,20,0,3
49819,26,52,20,0,3
49829,26,52,20,0,3
49839,26,52,20,0,3
49849,26,52,20,0,3
49859,26,52,20,0,3
49869,26,52,20,0,3
49879,26,52,20,0,3
49889,26,52,20,0,3
49899,26,52,20,0,3
49909,26,52,20,0,3
49919,26,52,20,0,3
49929,26,52,20,0,3
49939,26,52,20,0,3
49949,26,52,20,0,3
49959,26,52,20,0,3
49969,26,52,20,0,3
49979,26,52,20,0,3
49989,26,52,20,0,3
49999,26,52,20,0,3
50009,26,52,20,0,3
50019,26,52,20,0,3
50029,26,52,20,0,3
50039,26,52,20,0,3
50049,26,52,20,0,3
50059,26,52,20,0,3
50069,26,52,20,0,3
50079,26,52,20,0,3
50089,26,52,20,0,3
50099,26,52,20,0,3
50109,26,52,20,0,3
50119,26,52,20,0,3
50129,26,52,20,0,3
50139,26,52,20,0,3
50149,26,52,20,0,3
50159,26,52,20,0,3
50169,26,52,20,0,3
50179,26,52,20,0,3
50189,26,52,20,0,3
50199,26,52,20,0,3
50209,26,52,20,0,3
50219,26,52,20,0,3
50229,26,52,20,0,3
50239,26,52,20,0,3
50249,26,52,20,0,3
50259,26,52,20,0,3
50269,26,52,20,0,3
50279,26,52,20,0,3
50289,26,52,20,0,3
50299,26,52,20,0,3
50309,26,52,20,0,3
50319,26,52,20,0,3
50329,26,52,20,0,3
50339,26,52,20,0,3
50349,26,52,20,0,3
50359,26,52,20,0,3
50369,26,52,20,0,3
50379,26,52,20,0,3
50389,26,52,20,0,3
50399,26,52,20,0,3
50409,26,52,20,0,3
50419,26,52,20,0,3
50429,26,52,20,0,3
50439,26,52,20,0,3
50449,26,52,20,0,3
50459,26,52,20,0,3
50469,26,52,20,0,3
50479,26,52,20,0,3
50489,26,52,20,0,3
50499,26,52,20,0,3
50509,26,52,20,0,3
50519,26,52,20,0,3
50529,26,52,20,0,3
50539,26,52,20,0,3
50549,26,52,20,0,3
50559,26,52,20,0,3
50569,26,52,20,0,3
50579,26,52,20,0,3
50589,26,52,20,0,3
50599,26,52,20,0,3
50609,26,52,20,0,3
50619,26,52,20,0,3
50629,26,52,20,0,3
50639,26,52,20,0,3
50649,26,52,20,0,3
50659,26,52,20,0,3
50669,26,52,20,0,3
50679,26,52,20,0,3
50689,26,52,20,0,3
50699,26,52,20,0,3
50709,26,52,20,0,3
50719,26,52,20,0,3
50729,26,52,20,0,3
50739,26,52,20,0,3
50749,26,52,20,0,3
50759,26,52,20,0,3
50769,26,52,20,0,3
50779,26,52,20,0,3
50789,26,52,20,0,3
50799,26,52,20,0,3
50809,26,52,20,0,3
50819,26,52,20,0,3
50829,26,52,20,0,3
50839,26,52,20,0,3
50849,26,52,20,0,3
50859,25,52,20,0,3
50869,25,52,20,0,3
50879,25,52,20,0,3
50889,25,52,20,0,3
50899,25,52,20,0,3
50909,25,52,20,0,3
50919,25,52,20,0,3
50929,25,52,20,0,3
50939,25,52,20,0,3
50949,25,52,20,0,3
50959,25,52,20,0,3
50969,25,52,20,0,3
50979,25,52,20,0,3
50989,25,52,20,0,3
50999,25,52,20,0,3
51009,25,52,20,0,3
51019,25,52,20,0,3
51029,25,52,20,0,3
51039,25,52,20,0,3
51049,25,52,20,0,3
51059,25,52,20,0,3
51069,25,52,20,0,3
51079,25,52,20,0,3
51089,25,52,20,0,3
51099,25,52,20,0,3
51109,25,52,20,0,3
51119,25,52,20,0,3
51129,25,52,20,0,3
51139,25,52,20,0,3
51149,25,52,20,0,3
51159,25,52,20,0,3
51169,25,52,20,0,3
51179,25,52,20,0,3
51189,25,52,20,0,3
51199,25,52,20,0,3
51209,25,52,20,0,3
51219,25,52,20,0,3
51229,25,52,20,0,3
51239,25,52,20,0,3
51249,25,52,20,0,3
51259,25,52,20,0,3
51269,25,52,20,0,3
51279,25,52,20,0,3
51289,25,52,20,0,3
51299,25,52,20,0,3
51309,25,52,20,0,3
51319,25,52,20,0,3
51329,25,52,20,0,3
51339,25,52,20,0,3
51349,25,52,20,0,3
51359,25,52,20,0,3
51369,25,52,20,0,3
51379,25,52,20,0,3
51389,25,52,20,0,3
51399,25,52,20,0,3
51409,25,52,20,0,3
51419,25,52,20,0,3
51429,25,52,20,0,3
51439,25,52,20,0,3
51449,25,52,20,0,3
51459,25,52,20,0,3
51469,25,52,20,0,3
51479,25,52,20,0,3
51489,25,52,20,0,3
51499,25,52,20,0,3
51509,25,52,20,0,3
51519,25,52,20,0,3
51529,25,52,20,0,3
51539,25,52,20,0,3
51549,25,52,20,0,3
51559,25,52,20,0,3
51569,25,52,20,0,3
51579,25,52,20,0,3
51589,25,52,20,0,3
51599,25,52,20,0,3
51609,25,52,20,0,3
51619,25,52,20,0,3
51629,25,52,20,0,3
51639,25,52,20,0,3
51649,25,52,20,0,3
51659,25,52,20,0,3
51669,25,52,20,0,3
51679,25,52,20,0,3
51689,25,52,20,0,3
51699,25,52,20,0,3
51709,25,52,20,0,3
51719,26,52,20,0,3
51729,26,52,20,0,3
51739,26,52,20,0,3
51749,26,52,20,0,3
51759,26,52,20,0,3
51769,26,52,20,0,3
51779,26,52,20,0,3
51789,26,52,20,0,3
51799,26,52,20,0,3
51809,26,52,20,0,3
51819,26,52,20,0,3
51829,26,52,20,0,3
51839,26,52,20,0,3
51849,26,52,20,0,3
51859,26,52,20,0,3
51869,26,52,20,0,3
51879,26,52,20,0,3
51889,26,52,20,0,3
51899,26,52,20,0,3
51909,26,52,20,0,3
51919,26,52,20,0,3
51929,26,52,20,0,3
51939,26,52,20,0,3
51949,26,52,20,0,3
51959,26,52,20,0,3
51969,26,52,20,0,3
51979,26,52,20,0,3
51989,26,52,20,0,3
51999,26,52,20,0,3
52009,26,52,20,0,3
52019,26,52,20,0,3
52029,26,52,20,0,3
52039,26,52,20,0,3
52049,26,52,20,0,3
52059,26,52,20,0,3
52069,26,52,20,0,3
52079,26,52,20,0,3
52089,26,52,20,0,3
52099,26,52,20,0,3
52109,26,52,20,0,3
52119,26,52,20,0,3
52129,26,52,20,0,3
52139,26,52,20,0,3
52149,26,52,20,0,3
52159,26,52,20,0,3
52169,26,52,20,0,3
52179,26,52,20,0,3
52189,26,52,20,0,3
52199,26,52,20,0,3
52209,26,52,20,0,3
52219,26,52,20,0,3
52229,26,52,20,0,3
52239,26,52,20,0,3
52249,26,52,20,0,3
52259,26,52,20,0,3
52269,26,52,20,0,3
52279,26,52,20,0,3
52289,26,52,20,0,3
52299,26,52,20,0,3
52309,26,52,20,0,3
52319,26,52,20,0,3
52329,26,52,20,0,3
52339,26,52,20,0,3
52349,26,52,20,0,3
52359,26,52,20,0,3
52369,25,52,20,0,3
52379,25,52,20,0,3
52389,25,52,20,0,3
52399,25,52,20,0,3
52409,25,52,20,0,3
52419,25,52,20,0,3
52429,25,52,20,0,3
52439,25,52,20,0,3
52449,25,52,20,0,3
52459,25,52,20,0,3
52469,25,52,20,0,3
52479,25,52,20,0,3
52489,25,52,20,0,3
52499,25,52,20,0,3
52509,25,52,20,0,3
52519,25,52,20,0,3
52529,25,52,20,0,3
52539,25,52,20,0,3
52549,25,52,20,0,3
52559,25,52,20,0,3
52569,25,52,20,0,3
52579,25,52,20,0,3
52589,25,52,20,0,3
52599,25,52,20,0,3
52609,25,52,20,0,3
52619,25,52,20,0,3
52629,25,52,20,0,3
52639,25,52,20,0,3
52649,25,52,20,0,3
52659,25,52,20,0,3
52669,25,52,20,0,3
52679,25,52,20,0,3
52689,25,52,20,0,3
52699,25,52,20,0,3
52709,25,52,20,0,3
52719,25,52,20,0,3
52729,25,52,20,0,3
52739,25,52,20,0,3
52749,25,52,20,0,3
52759,25,52,20,0,3
52769,25,52,20,0,3
52779,25,52,20,0,3
52789,25,52,20,0,3
52799,25,52,20,0,3
52809,25,52,20,0,3
52819,25,52,20,0,3
52829,25,52,20,0,3
52839,25,52,20,0,3
52849,25,52,20,0,3
52859,25,52,20,0,3
52869,25,52,20,0,3
52879,25,52,20,0,3
52889,25,52,20,0,3
52899,25,52,20,0,3
52909,25,52,20,0,3
52919,25,52,20,0,3
52929,25,52,20,0,3
52939,25,52,20,0,3
52949,25,52,20,0,3
52959,25,52,20,0,3
52969,25,52,20,0,3
52979,25,52,20,0,3
52989,25,52,20,0,3
52999,25,52,20,0,3
53009,25,52,20,0,3
53019,25,52,20,0,3
53029,25,52,20,0,3
53039,25,52,20,0,3
53049,25,52,20,0,3
53059,25,52,20,0,3
53069,25,52,20,0,3
53079,25,52,20,0,3
53089,25,52,20,0,3
53099,25,52,20,0,3
53109,25,52,20,0,3
53119,25,52,20,0,3
53129,25,52,20,0,3
53139,24,52,20,0,3
53149,24,52,20,0,3
53159,24,52,20,0,3
53169,24,52,20,0,3
53179,24,52,20,0,3
53189,24,52,20,0,3
53199,24,52,20,0,3
53209,24,52,20,0,3
53219,24,52,20,0,3
53229,24,52,20,0,3
53239,24,52,20,0,3
53249,24,52,20,0,3
53259,24,52,20,0,3
53269,24,52,20,0,3
53279,24,52,20,0,3
53289,24,52,20,0,3
53299,24,52,20,0,3
53309,24,52,20,0,3
53319,24,52,20,0,3
53329,24,52,20,0,3
53339,24,52,20,0,3
53349,24,52,20,0,3
53359,24,52,20,0,3
53369,24,52,20,0,3
53379,24,52,20,0,3
53389,24,52,20,0,3
53399,24,52,20,0,3
53409,24,52,20,0,3
53419,24,52,20,0,3
53429,24,52,20,0,3
53439,24,52,20,0,3
53449,24,52,20,0,3
53459,24,52,20,0,3
53469,24,52,20,0,3
53479,24,52,20,0,3
53489,24,52,20,0,3
53499,24,52,20,0,3
53509,24,52,20,0,3
53519,24,52,20,0,3
53529,24,52,20,0,3
53539,24,52,20,0,3
53549,24,52,20,0,3
53559,24,52,20,0,3
53569,24,52,20,0,3
53579,24,52,20,0,3
53589,24,52,20,0,3
53599,24,52,20,0,3
53609,24,52,20,0,3
53619,24,52,20,0,3
53629,24,52,20,0,3
53639,24,52,20,0,3
53649,24,52,20,0,3
53659,24,52,20,0,3
53669,24,52,20,0,3
53679,24,52,20,0,3
53689,24,52,20,0,3
53699,24,52,20,0,3
53709,24,52,20,0,3
53719,24,52,20,0,3
53729,24,52,20,0,3
53739,24,52,20,0,3
53749,24,52,20,0,3
